country,year,sex,age,population,suicides_per_100k,country_year,gdp_per_capita_dollars,generation
Seychelles,2007,male,35-54 years,13027,23.03,Seychelles2007,12554,Boomers
Seychelles,2007,female,25-34 years,7714,12.96,Seychelles2007,12554,Generation X
Seychelles,2007,male,25-34 years,8368,11.95,Seychelles2007,12554,Generation X
Seychelles,2007,female,15-24 years,7216,0,Seychelles2007,12554,Millenials
Seychelles,2007,female,35-54 years,12617,0,Seychelles2007,12554,Boomers
Seychelles,2007,female,5-14 years,6826,0,Seychelles2007,12554,Generation Z
Seychelles,2007,female,55-74 years,4383,0,Seychelles2007,12554,Silent
Seychelles,2007,female,75+ years,1859,0,Seychelles2007,12554,Silent
Seychelles,2007,male,15-24 years,8095,0,Seychelles2007,12554,Millenials
Seychelles,2007,male,5-14 years,7246,0,Seychelles2007,12554,Generation Z
Seychelles,2007,male,55-74 years,3977,0,Seychelles2007,12554,Silent
Seychelles,2008,male,35-54 years,13402,14.92,Seychelles2008,11667,Boomers
Seychelles,2008,male,15-24 years,8117,12.32,Seychelles2008,11667,Millenials
Seychelles,2008,male,25-34 years,8453,11.83,Seychelles2008,11667,Generation X
Seychelles,2008,female,15-24 years,7078,0,Seychelles2008,11667,Millenials
Seychelles,2008,female,25-34 years,7481,0,Seychelles2008,11667,Generation X
Seychelles,2008,female,35-54 years,12759,0,Seychelles2008,11667,Boomers
Seychelles,2008,female,5-14 years,6710,0,Seychelles2008,11667,Generation Z
Seychelles,2008,female,55-74 years,4575,0,Seychelles2008,11667,Silent
Seychelles,2008,female,75+ years,1893,0,Seychelles2008,11667,Silent
Seychelles,2008,male,5-14 years,7156,0,Seychelles2008,11667,Generation Z
Seychelles,2008,male,55-74 years,4257,0,Seychelles2008,11667,Silent
Seychelles,2008,male,75+ years,1019,0,Seychelles2008,11667,Silent
Seychelles,2009,male,55-74 years,4543,22.01,Seychelles2009,10157,Silent
Seychelles,2009,male,35-54 years,13762,21.8,Seychelles2009,10157,Boomers
Seychelles,2009,female,15-24 years,7002,0,Seychelles2009,10157,Millenials
Seychelles,2009,female,25-34 years,7236,0,Seychelles2009,10157,Generation X
Seychelles,2009,female,35-54 years,12916,0,Seychelles2009,10157,Boomers
Seychelles,2009,female,5-14 years,6600,0,Seychelles2009,10157,Generation Z
Seychelles,2009,female,55-74 years,4788,0,Seychelles2009,10157,Silent
Seychelles,2009,female,75+ years,1926,0,Seychelles2009,10157,Silent
Seychelles,2009,male,15-24 years,8119,0,Seychelles2009,10157,Millenials
Seychelles,2009,male,25-34 years,8495,0,Seychelles2009,10157,Generation X
Seychelles,2009,male,5-14 years,7017,0,Seychelles2009,10157,Generation Z
Seychelles,2009,male,75+ years,1025,0,Seychelles2009,10157,Silent
Seychelles,2010,male,35-54 years,14068,28.43,Seychelles2010,11563,Generation X
Seychelles,2010,male,25-34 years,8490,23.56,Seychelles2010,11563,Generation X
Seychelles,2010,female,15-24 years,6988,0,Seychelles2010,11563,Millenials
Seychelles,2010,female,25-34 years,7012,0,Seychelles2010,11563,Generation X
Seychelles,2010,female,35-54 years,13106,0,Seychelles2010,11563,Generation X
Seychelles,2010,female,5-14 years,6498,0,Seychelles2010,11563,Generation Z
Seychelles,2010,female,55-74 years,5031,0,Seychelles2010,11563,Silent
Seychelles,2010,female,75+ years,1961,0,Seychelles2010,11563,Silent
Seychelles,2010,male,15-24 years,8078,0,Seychelles2010,11563,Millenials
Seychelles,2010,male,5-14 years,6811,0,Seychelles2010,11563,Generation Z
Seychelles,2010,male,55-74 years,4827,0,Seychelles2010,11563,Silent
Seychelles,2010,male,75+ years,1015,0,Seychelles2010,11563,Silent
Seychelles,2011,male,35-54 years,13471,22.27,Seychelles2011,13204,Generation X
Seychelles,2011,male,25-34 years,6615,15.12,Seychelles2011,13204,Millenials
Seychelles,2011,male,15-24 years,7169,13.95,Seychelles2011,13204,Millenials
Seychelles,2011,female,15-24 years,6495,0,Seychelles2011,13204,Millenials
Seychelles,2011,female,25-34 years,7108,0,Seychelles2011,13204,Millenials
Seychelles,2011,female,35-54 years,13459,0,Seychelles2011,13204,Generation X
Seychelles,2011,female,5-14 years,6341,0,Seychelles2011,13204,Generation Z
Seychelles,2011,female,55-74 years,5544,0,Seychelles2011,13204,Boomers
Seychelles,2011,female,75+ years,1993,0,Seychelles2011,13204,Silent
Seychelles,2011,male,5-14 years,6540,0,Seychelles2011,13204,Generation Z
Seychelles,2011,male,55-74 years,5026,0,Seychelles2011,13204,Boomers
Seychelles,2011,male,75+ years,956,0,Seychelles2011,13204,Silent
Seychelles,2012,male,55-74 years,5437,18.39,Seychelles2012,13044,Boomers
Seychelles,2012,male,35-54 years,13234,15.11,Seychelles2012,13044,Generation X
Seychelles,2012,female,15-24 years,6357,0,Seychelles2012,13044,Millenials
Seychelles,2012,female,25-34 years,7211,0,Seychelles2012,13044,Millenials
Seychelles,2012,female,35-54 years,13691,0,Seychelles2012,13044,Generation X
Seychelles,2012,female,5-14 years,6244,0,Seychelles2012,13044,Generation Z
Seychelles,2012,female,55-74 years,5936,0,Seychelles2012,13044,Boomers
Seychelles,2012,female,75+ years,2014,0,Seychelles2012,13044,Silent
Seychelles,2012,male,15-24 years,7038,0,Seychelles2012,13044,Millenials
Seychelles,2012,male,25-34 years,6724,0,Seychelles2012,13044,Millenials
Seychelles,2012,male,5-14 years,6366,0,Seychelles2012,13044,Generation Z
Seychelles,2012,male,75+ years,972,0,Seychelles2012,13044,Silent
Seychelles,2013,male,55-74 years,5827,68.65,Seychelles2013,16090,Boomers
Seychelles,2013,male,25-34 years,7360,40.76,Seychelles2013,16090,Millenials
Seychelles,2013,male,15-24 years,6804,14.7,Seychelles2013,16090,Millenials
Seychelles,2013,male,35-54 years,13718,7.29,Seychelles2013,16090,Generation X
Seychelles,2013,female,15-24 years,6031,0,Seychelles2013,16090,Millenials
Seychelles,2013,female,25-34 years,7154,0,Seychelles2013,16090,Millenials
Seychelles,2013,female,35-54 years,14010,0,Seychelles2013,16090,Generation X
Seychelles,2013,female,5-14 years,6167,0,Seychelles2013,16090,Generation Z
Seychelles,2013,female,55-74 years,6147,0,Seychelles2013,16090,Boomers
Seychelles,2013,female,75+ years,2074,0,Seychelles2013,16090,Silent
Seychelles,2013,male,5-14 years,6310,0,Seychelles2013,16090,Generation Z
Seychelles,2013,male,75+ years,939,0,Seychelles2013,16090,Silent
Seychelles,2014,male,15-24 years,6391,15.65,Seychelles2014,16018,Millenials
Seychelles,2014,female,25-34 years,7345,13.61,Seychelles2014,16018,Millenials
Seychelles,2014,male,35-54 years,14001,7.14,Seychelles2014,16018,Generation X
Seychelles,2014,female,35-54 years,14431,6.93,Seychelles2014,16018,Generation X
Seychelles,2014,female,15-24 years,5813,0,Seychelles2014,16018,Millenials
Seychelles,2014,female,5-14 years,6229,0,Seychelles2014,16018,Generation Z
Seychelles,2014,female,55-74 years,6507,0,Seychelles2014,16018,Boomers
Seychelles,2014,female,75+ years,2096,0,Seychelles2014,16018,Silent
Seychelles,2014,male,25-34 years,7704,0,Seychelles2014,16018,Millenials
Seychelles,2014,male,5-14 years,6123,0,Seychelles2014,16018,Generation Z
Seychelles,2014,male,55-74 years,6245,0,Seychelles2014,16018,Boomers
Seychelles,2014,male,75+ years,960,0,Seychelles2014,16018,Silent
Seychelles,2015,male,35-54 years,14210,21.11,Seychelles2015,16005,Generation X
Seychelles,2015,female,15-24 years,5957,16.79,Seychelles2015,16005,Millenials
Seychelles,2015,male,15-24 years,6393,15.64,Seychelles2015,16005,Millenials
Seychelles,2015,male,55-74 years,6903,14.49,Seychelles2015,16005,Boomers
Seychelles,2015,male,25-34 years,7565,13.22,Seychelles2015,16005,Millenials
Seychelles,2015,female,25-34 years,7204,0,Seychelles2015,16005,Millenials
Seychelles,2015,female,35-54 years,14823,0,Seychelles2015,16005,Generation X
Seychelles,2015,female,5-14 years,6271,0,Seychelles2015,16005,Generation Z
Seychelles,2015,female,55-74 years,7198,0,Seychelles2015,16005,Boomers
Seychelles,2015,female,75+ years,2025,0,Seychelles2015,16005,Silent
Seychelles,2015,male,5-14 years,6324,0,Seychelles2015,16005,Generation Z
Seychelles,2015,male,75+ years,1076,0,Seychelles2015,16005,Silent
Singapore,1985,male,75+ years,15900,144.65,Singapore1985,8142,G.I. Generation
Singapore,1985,female,75+ years,24500,77.55,Singapore1985,8142,G.I. Generation
Singapore,1985,male,55-74 years,122400,31.86,Singapore1985,8142,G.I. Generation
Singapore,1985,female,55-74 years,125100,19.98,Singapore1985,8142,G.I. Generation
Singapore,1985,male,25-34 years,280500,18.54,Singapore1985,8142,Boomers
Singapore,1985,male,35-54 years,292500,16.75,Singapore1985,8142,Silent
Singapore,1985,female,25-34 years,266700,13.12,Singapore1985,8142,Boomers
Singapore,1985,male,15-24 years,268000,10.07,Singapore1985,8142,Generation X
Singapore,1985,female,15-24 years,253400,9.87,Singapore1985,8142,Generation X
Singapore,1985,female,35-54 years,285200,9.47,Singapore1985,8142,Silent
Singapore,1985,female,5-14 years,200400,1.5,Singapore1985,8142,Generation X
Singapore,1985,male,5-14 years,215900,0,Singapore1985,8142,Generation X
Singapore,1986,female,75+ years,26000,115.38,Singapore1986,7805,G.I. Generation
Singapore,1986,male,75+ years,17200,81.4,Singapore1986,7805,G.I. Generation
Singapore,1986,male,55-74 years,125800,34.98,Singapore1986,7805,G.I. Generation
Singapore,1986,male,35-54 years,304500,17.73,Singapore1986,7805,Silent
Singapore,1986,male,25-34 years,288100,15.97,Singapore1986,7805,Boomers
Singapore,1986,female,55-74 years,128500,15.56,Singapore1986,7805,G.I. Generation
Singapore,1986,female,25-34 years,273000,12.82,Singapore1986,7805,Boomers
Singapore,1986,male,15-24 years,260000,11.92,Singapore1986,7805,Generation X
Singapore,1986,female,35-54 years,297800,11.42,Singapore1986,7805,Silent
Singapore,1986,female,15-24 years,246400,6.49,Singapore1986,7805,Generation X
Singapore,1986,male,5-14 years,213700,0.94,Singapore1986,7805,Generation X
Singapore,1986,female,5-14 years,198300,0,Singapore1986,7805,Generation X
Singapore,1987,male,75+ years,18300,92.9,Singapore1987,8679,G.I. Generation
Singapore,1987,female,75+ years,27700,57.76,Singapore1987,8679,G.I. Generation
Singapore,1987,male,55-74 years,128900,32.58,Singapore1987,8679,G.I. Generation
Singapore,1987,female,55-74 years,132300,21.92,Singapore1987,8679,G.I. Generation
Singapore,1987,male,25-34 years,293500,16.35,Singapore1987,8679,Boomers
Singapore,1987,male,35-54 years,318100,13.52,Singapore1987,8679,Silent
Singapore,1987,female,25-34 years,277400,12.98,Singapore1987,8679,Boomers
Singapore,1987,female,35-54 years,311000,10.61,Singapore1987,8679,Silent
Singapore,1987,male,15-24 years,253600,8.28,Singapore1987,8679,Generation X
Singapore,1987,female,15-24 years,240100,6.66,Singapore1987,8679,Generation X
Singapore,1987,female,5-14 years,195600,0,Singapore1987,8679,Generation X
Singapore,1987,male,5-14 years,211300,0,Singapore1987,8679,Generation X
Singapore,1988,male,75+ years,21600,138.89,Singapore1988,10586,G.I. Generation
Singapore,1988,female,75+ years,31800,84.91,Singapore1988,10586,G.I. Generation
Singapore,1988,male,55-74 years,131400,32.72,Singapore1988,10586,G.I. Generation
Singapore,1988,male,35-54 years,319100,19.74,Singapore1988,10586,Silent
Singapore,1988,male,25-34 years,288000,18.06,Singapore1988,10586,Boomers
Singapore,1988,female,55-74 years,136200,16.89,Singapore1988,10586,G.I. Generation
Singapore,1988,male,15-24 years,241600,12.83,Singapore1988,10586,Generation X
Singapore,1988,female,25-34 years,277100,11.91,Singapore1988,10586,Boomers
Singapore,1988,female,15-24 years,229800,10.88,Singapore1988,10586,Generation X
Singapore,1988,female,35-54 years,314300,10.82,Singapore1988,10586,Silent
Singapore,1988,female,5-14 years,193900,2.06,Singapore1988,10586,Generation X
Singapore,1988,male,5-14 years,208600,0.48,Singapore1988,10586,Generation X
Singapore,1989,male,75+ years,22800,109.65,Singapore1989,12514,G.I. Generation
Singapore,1989,female,75+ years,33500,98.51,Singapore1989,12514,G.I. Generation
Singapore,1989,male,55-74 years,135300,30.3,Singapore1989,12514,G.I. Generation
Singapore,1989,female,55-74 years,141000,23.4,Singapore1989,12514,G.I. Generation
Singapore,1989,male,35-54 years,336500,19.32,Singapore1989,12514,Silent
Singapore,1989,male,25-34 years,290700,17.2,Singapore1989,12514,Boomers
Singapore,1989,female,15-24 years,224700,15.58,Singapore1989,12514,Generation X
Singapore,1989,female,25-34 years,280700,13.54,Singapore1989,12514,Boomers
Singapore,1989,male,15-24 years,236800,13.51,Singapore1989,12514,Generation X
Singapore,1989,female,35-54 years,329800,12.13,Singapore1989,12514,Silent
Singapore,1989,male,5-14 years,207000,0.97,Singapore1989,12514,Generation X
Singapore,1989,female,5-14 years,192300,0,Singapore1989,12514,Generation X
Singapore,1990,male,75+ years,24100,78.84,Singapore1990,14393,G.I. Generation
Singapore,1990,female,75+ years,35400,64.97,Singapore1990,14393,G.I. Generation
Singapore,1990,male,55-74 years,140900,27.68,Singapore1990,14393,G.I. Generation
Singapore,1990,female,55-74 years,147100,18.35,Singapore1990,14393,G.I. Generation
Singapore,1990,male,35-54 years,359200,17.54,Singapore1990,14393,Silent
Singapore,1990,male,25-34 years,299900,15.67,Singapore1990,14393,Boomers
Singapore,1990,female,25-34 years,289400,14.86,Singapore1990,14393,Boomers
Singapore,1990,male,15-24 years,236800,13.09,Singapore1990,14393,Generation X
Singapore,1990,female,35-54 years,349400,12.02,Singapore1990,14393,Silent
Singapore,1990,female,15-24 years,225500,7.54,Singapore1990,14393,Generation X
Singapore,1990,male,5-14 years,209400,0.96,Singapore1990,14393,Generation X
Singapore,1990,female,5-14 years,194700,0.51,Singapore1990,14393,Generation X
Singapore,1991,male,75+ years,25000,64,Singapore1991,17768,G.I. Generation
Singapore,1991,female,75+ years,36700,57.22,Singapore1991,17768,G.I. Generation
Singapore,1991,male,55-74 years,144300,26.33,Singapore1991,17768,Silent
Singapore,1991,female,55-74 years,150800,16.58,Singapore1991,17768,Silent
Singapore,1991,male,25-34 years,301200,14.61,Singapore1991,17768,Boomers
Singapore,1991,male,35-54 years,379500,14.23,Singapore1991,17768,Boomers
Singapore,1991,male,15-24 years,231300,10.81,Singapore1991,17768,Generation X
Singapore,1991,female,25-34 years,292600,9.57,Singapore1991,17768,Boomers
Singapore,1991,female,15-24 years,221500,7.22,Singapore1991,17768,Generation X
Singapore,1991,female,35-54 years,369500,6.77,Singapore1991,17768,Boomers
Singapore,1991,female,5-14 years,195900,2.04,Singapore1991,17768,Millenials
Singapore,1991,male,5-14 years,211000,0,Singapore1991,17768,Millenials
Singapore,1992,male,75+ years,26000,57.69,Singapore1992,20029,G.I. Generation
Singapore,1992,female,75+ years,38200,52.36,Singapore1992,20029,G.I. Generation
Singapore,1992,male,55-74 years,147100,17.68,Singapore1992,20029,Silent
Singapore,1992,female,55-74 years,153300,17.61,Singapore1992,20029,Silent
Singapore,1992,male,25-34 years,299300,14.37,Singapore1992,20029,Boomers
Singapore,1992,male,35-54 years,400800,13.22,Singapore1992,20029,Boomers
Singapore,1992,female,25-34 years,293200,9.55,Singapore1992,20029,Boomers
Singapore,1992,male,15-24 years,228100,9.21,Singapore1992,20029,Generation X
Singapore,1992,female,35-54 years,391200,8.18,Singapore1992,20029,Boomers
Singapore,1992,female,15-24 years,220000,4.09,Singapore1992,20029,Generation X
Singapore,1992,male,5-14 years,211000,0.95,Singapore1992,20029,Millenials
Singapore,1992,female,5-14 years,195800,0.51,Singapore1992,20029,Millenials
Singapore,1993,male,75+ years,26800,97.01,Singapore1993,22835,G.I. Generation
Singapore,1993,female,75+ years,39500,50.63,Singapore1993,22835,G.I. Generation
Singapore,1993,male,55-74 years,151200,20.5,Singapore1993,22835,Silent
Singapore,1993,male,35-54 years,420500,13.32,Singapore1993,22835,Boomers
Singapore,1993,female,55-74 years,157900,13.3,Singapore1993,22835,Silent
Singapore,1993,male,25-34 years,296600,12.14,Singapore1993,22835,Boomers
Singapore,1993,male,15-24 years,224300,8.47,Singapore1993,22835,Generation X
Singapore,1993,female,35-54 years,411300,6.81,Singapore1993,22835,Boomers
Singapore,1993,female,25-34 years,292900,6.49,Singapore1993,22835,Boomers
Singapore,1993,female,15-24 years,217700,5.97,Singapore1993,22835,Generation X
Singapore,1993,female,5-14 years,200800,0.5,Singapore1993,22835,Millenials
Singapore,1993,male,5-14 years,216300,0,Singapore1993,22835,Millenials
Singapore,1994,male,75+ years,27500,87.27,Singapore1994,27202,G.I. Generation
Singapore,1994,female,75+ years,40500,56.79,Singapore1994,27202,G.I. Generation
Singapore,1994,male,55-74 years,157700,23.46,Singapore1994,27202,Silent
Singapore,1994,female,55-74 years,165300,15.73,Singapore1994,27202,Silent
Singapore,1994,male,35-54 years,439100,15.71,Singapore1994,27202,Boomers
Singapore,1994,male,25-34 years,291200,12.02,Singapore1994,27202,Boomers
Singapore,1994,male,15-24 years,222900,10.77,Singapore1994,27202,Generation X
Singapore,1994,female,35-54 years,429400,9.08,Singapore1994,27202,Boomers
Singapore,1994,female,15-24 years,216300,8.78,Singapore1994,27202,Generation X
Singapore,1994,female,25-34 years,291500,5.83,Singapore1994,27202,Boomers
Singapore,1994,female,5-14 years,207500,0.96,Singapore1994,27202,Millenials
Singapore,1994,male,5-14 years,223300,0.45,Singapore1994,27202,Millenials
Singapore,1995,male,75+ years,28200,113.48,Singapore1995,31783,G.I. Generation
Singapore,1995,female,75+ years,41800,57.42,Singapore1995,31783,G.I. Generation
Singapore,1995,male,55-74 years,164600,27.95,Singapore1995,31783,Silent
Singapore,1995,male,35-54 years,457000,20.13,Singapore1995,31783,Boomers
Singapore,1995,female,55-74 years,172900,16.19,Singapore1995,31783,Silent
Singapore,1995,female,35-54 years,447500,11.17,Singapore1995,31783,Boomers
Singapore,1995,male,25-34 years,286200,10.83,Singapore1995,31783,Generation X
Singapore,1995,male,15-24 years,221900,10.37,Singapore1995,31783,Generation X
Singapore,1995,female,15-24 years,215400,7.43,Singapore1995,31783,Generation X
Singapore,1995,female,25-34 years,289600,6.91,Singapore1995,31783,Generation X
Singapore,1995,male,5-14 years,228000,0.88,Singapore1995,31783,Millenials
Singapore,1995,female,5-14 years,212200,0,Singapore1995,31783,Millenials
Singapore,1996,male,75+ years,28800,90.28,Singapore1996,34148,G.I. Generation
Singapore,1996,female,75+ years,42600,49.3,Singapore1996,34148,G.I. Generation
Singapore,1996,male,55-74 years,171300,12.26,Singapore1996,34148,Silent
Singapore,1996,male,25-34 years,283600,11.99,Singapore1996,34148,Generation X
Singapore,1996,male,35-54 years,475400,10.52,Singapore1996,34148,Boomers
Singapore,1996,female,55-74 years,180800,10.51,Singapore1996,34148,Silent
Singapore,1996,male,15-24 years,220500,9.07,Singapore1996,34148,Generation X
Singapore,1996,female,25-34 years,289000,5.88,Singapore1996,34148,Generation X
Singapore,1996,female,35-54 years,465900,4.51,Singapore1996,34148,Boomers
Singapore,1996,female,15-24 years,213600,2.81,Singapore1996,34148,Generation X
